ACCOUNT_KEY;PAYMENT;Country;Subregion;Region;DiscountLow;DiscountHight;ISO2;ISO3;PHONE_CODE;IRU;COUNTRY_PROVINCE_CODE
9000081104;345.0;Italy;South East Europe;South;;;IT;ITA;39;I;I
9000004532;345.0;Italy;South East Europe;South;;;IT;ITA;39;I;I
9000136434;345.0;France;France International;West;;;FR;FRA;33;F;F
9000067440;345.0;Italy;South East Europe;South;;;IT;ITA;39;I;I
9000150975;161.0;Netherlands;Netherlands;North;;;NL;NLD;31;NL;NL
9000036871;161.0;Germany;Central Europe;East;;;DE;DEU;49;D;D
9000148377;57.5;Italy;South East Europe;South;;;IT;ITA;39;I;I
9000169497;345.0;France;France International;West;;;FR;FRA;33;F;F
9000142599;57.5;Germany;Central Europe;East;;;DE;DEU;49;D;D
9000017991;241.5;Poland;Eastern Europe;East;;;PL;POL;48;PL;PL
9000149165;517.5;France;France International;West;;;FR;FRA;33;F;F
9000059328;57.5;Belgium;BeLux;North;;;BE;BEL;32;B;B
9000159008;345.0;France;France International;West;;;FR;FRA;33;F;F
9000150675;241.5;Romania;Eastern Europe;East;;;RO;ROU;40;RO;RO
9000077423;57.5;France;France International;West;;;FR;FRA;33;F;F
9000097159;322.0;Netherlands;Netherlands;North;;;NL;NLD;31;NL;NL
9000196630;57.5;Spain;Iberica;South;;;ES;ESP;34;E;E
9000198143;517.5;France;France International;West;;;FR;FRA;33;F;F
9000048231;322.0;Netherlands;Netherlands;North;;;NL;NLD;31;NL;NL
9000134547;161.0;Germany;Central Europe;East;;;DE;DEU;49;D;D
9000081864;57.5;Germany;Central Europe;East;;;DE;DEU;49;D;D
9000029497;57.5;Poland;Eastern Europe;East;;;PL;POL;48;PL;PL
9000112196;57.5;Germany;Central Europe;East;;;DE;DEU;49;D;D
9000042271;241.5;Romania;Eastern Europe;East;;;RO;ROU;40;RO;RO
9000136417;161.0;Germany;Central Europe;East;;;DE;DEU;49;D;D
9000077761;57.5;Poland;Eastern Europe;East;;;PL;POL;48;PL;PL
9000082669;241.5;Lithuania;Eastern Europe;East;;;LT;LTU;370;LT;LT
9000211400;57.5;Belgium;BeLux;North;;;BE;BEL;32;B;B
9000036993;161.0;Germany;Central Europe;East;;;DE;DEU;49;D;D
9000044360;57.5;Netherlands;Netherlands;North;;;NL;NLD;31;NL;NL
9000098141;241.5;Romania;Eastern Europe;East;;;RO;ROU;40;RO;RO
9000045066;57.5;Romania;Eastern Europe;East;;;RO;ROU;40;RO;RO
9000190800;161.0;Austria;Central Europe;East;;;AT;AUT;43;A;A
9000116169;322.0;Netherlands;Netherlands;North;0.9;;NL;NLD;31;NL;NL
9000074065;345.0;United Kingdom;Great Britain;North;0.9;;GB;GBR;44;GB;GB
9000003609;161.0;Austria;Central Europe;East;0.9;;AT;AUT;43;A;A
9000009815;57.5;Bulgaria;Eastern Europe;East;0.9;;BG;BGR;359;BG;BG
9000132628;161.0;Germany;Central Europe;East;0.9;;DE;DEU;49;D;D
9000055888;241.5;Czech Republic;Eastern Europe;East;0.9;;CZ;CZE;420;CZ;CZ
9000078267;57.5;Netherlands;Netherlands;North;0.9;;NL;NLD;31;NL;NL
9000171636;345.0;Italy;South East Europe;South;0.9;;IT;ITA;39;I;I
9000085172;345.0;Italy;South East Europe;South;0.9;;IT;ITA;39;I;I
9000077212;57.5;Poland;Eastern Europe;East;0.9;;PL;POL;48;PL;PL
9000120382;241.5;Hungary;Eastern Europe;East;0.9;;HU;HUN;36;H;H
9000201470;57.5;Germany;Central Europe;East;0.9;;DE;DEU;49;D;D
9000182954;345.0;Ireland;Great Britain;North;0.9;;IE;IRL;353;IRL;IRL
9000008813;241.5;Hungary;Eastern Europe;East;0.9;;HU;HUN;36;H;H
9000138271;517.5;France;France International;West;0.9;;FR;FRA;33;F;F
9000080165;57.5;Romania;Eastern Europe;East;0.9;;RO;ROU;40;RO;RO
9000110274;161.0;Germany;Central Europe;East;0.9;;DE;DEU;49;D;D
9000216642;322.0;Netherlands;Netherlands;North;0.9;;NL;NLD;31;NL;NL
9000051457;345.0;France;France International;West;0.9;;FR;FRA;33;F;F
9000146565;57.5;Netherlands;Netherlands;North;0.9;;NL;NLD;31;NL;NL
9000201799;241.5;Slovakia;Eastern Europe;East;0.9;;SK;SVK;421;SK;SK
9000132230;345.0;France;France International;West;0.9;;FR;FRA;33;F;F
9000024363;161.0;Germany;Central Europe;East;0.9;;DE;DEU;49;D;D
9000058501;57.5;United Kingdom;Great Britain;North;0.9;;GB;GBR;44;GB;GB
9000134056;517.5;France;France International;West;0.9;;FR;FRA;33;F;F
9000011451;517.5;France;France International;West;0.9;;FR;FRA;33;F;F
9000203495;161.0;Germany;Central Europe;East;0.9;;DE;DEU;49;D;D
9000019909;345.0;;;;0.9;;;;;;
9000029381;57.5;United Kingdom;Great Britain;North;0.9;;GB;GBR;44;GB;GB
9000217326;241.5;Poland;Eastern Europe;East;0.9;;PL;POL;48;PL;PL
9000041330;161.0;Germany;Central Europe;East;0.9;;DE;DEU;49;D;D
9000194483;57.5;Hungary;Eastern Europe;East;0.9;;HU;HUN;36;H;H
9000167229;161.0;Denmark;Nordics;North;0.9;;DK;DNK;45;DK;DK
9000214371;517.5;France;France International;West;0.9;;FR;FRA;33;F;F
9000161503;345.0;Spain;Iberica;South;0.9;;ES;ESP;34;E;E
9000196095;161.0;Germany;Central Europe;East;0.9;;DE;DEU;49;D;D
9000094445;345.0;France;France International;West;0.9;;FR;FRA;33;F;F
9000154428;57.5;Germany;Central Europe;East;0.9;;DE;DEU;49;D;D
9000073560;345.0;France;France International;West;0.9;;FR;FRA;33;F;F
9000105204;172.5;Italy;South East Europe;South;0.9;;IT;ITA;39;I;I
9000002357;517.5;France;France International;West;0.9;;FR;FRA;33;F;F
9000131194;57.5;Germany;Central Europe;East;;;DE;DEU;49;D;D
9000197173;161.0;Netherlands;Netherlands;North;;;NL;NLD;31;NL;NL
9000135189;345.0;France;France International;West;;;FR;FRA;33;F;F
9000173113;172.5;Spain;Iberica;South;;;ES;ESP;34;E;E
9000042636;161.0;Germany;Central Europe;East;;;DE;DEU;49;D;D
9000037156;517.5;France;France International;West;;;FR;FRA;33;F;F
9000148395;57.5;Netherlands;Netherlands;North;;;NL;NLD;31;NL;NL
9000096328;161.0;Germany;Central Europe;East;;;DE;DEU;49;D;D
9000027976;241.5;Poland;Eastern Europe;East;;;PL;POL;48;PL;PL
9000027154;161.0;Germany;Central Europe;East;;;DE;DEU;49;D;D
9000156219;161.0;Netherlands;Netherlands;North;;;NL;NLD;31;NL;NL
9000172511;161.0;Germany;Central Europe;East;;;DE;DEU;49;D;D
9000030498;161.0;Netherlands;Netherlands;North;;0.7;NL;NLD;31;NL;NL
9000083532;57.5;Netherlands;Netherlands;North;;0.7;NL;NLD;31;NL;NL
9000134232;57.5;Germany;Central Europe;East;;0.7;DE;DEU;49;D;D
9000175599;57.5;Netherlands;Netherlands;North;;0.7;NL;NLD;31;NL;NL
9000029315;345.0;France;France International;West;;0.7;FR;FRA;33;F;F
9000157894;57.5;Belgium;BeLux;North;;0.7;BE;BEL;32;B;B
9000157031;57.5;Turkey;Eastern Europe;East;;0.7;TR;TUR;90;TR;TR
9000160614;161.0;Austria;Central Europe;East;;0.7;AT;AUT;43;A;A
9000098672;161.0;Germany;Central Europe;East;;0.7;DE;DEU;49;D;D
9000139555;241.5;Hungary;Eastern Europe;East;;0.7;HU;HUN;36;H;H
9000173320;57.5;Romania;Eastern Europe;East;;0.7;RO;ROU;40;RO;RO
9000085213;57.5;Portugal;Iberica;South;;0.7;PT;PRT;351;P;P
9000207019;57.5;Spain;Iberica;South;;0.7;ES;ESP;34;E;E
9000108212;57.5;Bulgaria;Eastern Europe;East;;0.7;BG;BGR;359;BG;BG
9000027912;161.0;Germany;Central Europe;East;;0.7;DE;DEU;49;D;D
9000136592;57.5;Germany;Central Europe;East;;0.7;DE;DEU;49;D;D
9000168747;241.5;Poland;Eastern Europe;East;;0.7;PL;POL;48;PL;PL
9000168058;57.5;France;France International;West;;0.7;FR;FRA;33;F;F
9000182798;241.5;Hungary;Eastern Europe;East;;0.7;HU;HUN;36;H;H
9000133686;57.5;Belgium;BeLux;North;;0.7;BE;BEL;32;B;B
9000069817;57.5;Netherlands;Netherlands;North;;0.7;NL;NLD;31;NL;NL
9000169070;57.5;Switzerland;Central Europe;East;;0.7;CH;CHE;41;CH;CH
9000018333;161.0;Germany;Central Europe;East;;0.7;DE;DEU;49;D;D
9000208402;57.5;Romania;Eastern Europe;East;;0.7;RO;ROU;40;RO;RO
9000130105;172.5;Portugal;Iberica;South;;0.7;PT;PRT;351;P;P
9000161710;161.0;Germany;Central Europe;East;;0.7;DE;DEU;49;D;D
9000002043;241.5;Romania;Eastern Europe;East;;0.7;RO;ROU;40;RO;RO
9000005752;161.0;Switzerland;Central Europe;East;;0.7;CH;CHE;41;CH;CH
9000076608;161.0;Germany;Central Europe;East;;0.7;DE;DEU;49;D;D
9000150994;161.0;Germany;Central Europe;East;;0.7;DE;DEU;49;D;D
9000011995;161.0;Germany;Central Europe;East;;0.7;DE;DEU;49;D;D
9000099054;345.0;France;France International;West;;0.7;FR;FRA;33;F;F
9000074017;57.5;Lithuania;Eastern Europe;East;;0.7;LT;LTU;370;LT;LT
9000197550;57.5;Italy;South East Europe;South;;0.7;IT;ITA;39;I;I
9000162313;345.0;Italy;South East Europe;South;;0.7;IT;ITA;39;I;I
9000024294;57.5;Moldavia;Eastern Europe;East;;0.7;;;;;
9000055084;322.0;Netherlands;Netherlands;North;;0.7;NL;NLD;31;NL;NL
9000020831;345.0;France;France International;West;;0.7;FR;FRA;33;F;F
9000079313;345.0;Italy;South East Europe;South;;0.7;IT;ITA;39;I;I
9000043062;241.5;Czech Republic;Eastern Europe;East;;0.7;CZ;CZE;420;CZ;CZ
9000013676;115.0;Luxembourg;BeLux;North;;0.7;LU;LUX;352;L;L
9000209802;161.0;Germany;Central Europe;East;;0.7;DE;DEU;49;D;D
9000106148;57.5;Germany;Central Europe;East;;0.7;DE;DEU;49;D;D
9000089019;161.0;Germany;Central Europe;East;;0.7;DE;DEU;49;D;D
9000032733;57.5;Poland;Eastern Europe;East;;0.7;PL;POL;48;PL;PL
9000020435;345.0;France;France International;West;;0.7;FR;FRA;33;F;F
9000073385;241.5;Poland;Eastern Europe;East;;0.7;PL;POL;48;PL;PL
9000132049;57.5;United Kingdom;Great Britain;North;;0.7;GB;GBR;44;GB;GB
9000114515;241.5;Poland;Eastern Europe;East;;0.7;PL;POL;48;PL;PL
9000096299;57.5;Austria;Central Europe;East;;0.7;AT;AUT;43;A;A
9000035414;241.5;Hungary;Eastern Europe;East;;0.7;HU;HUN;36;H;H
9000140721;57.5;France;France International;West;;0.7;FR;FRA;33;F;F
9000022792;345.0;Belgium;BeLux;North;;0.7;BE;BEL;32;B;B
9000085720;161.0;Germany;Central Europe;East;;0.7;DE;DEU;49;D;D
9000095108;345.0;France;France International;West;;0.7;FR;FRA;33;F;F
9000062548;161.0;Germany;Central Europe;East;;0.7;DE;DEU;49;D;D
9000005968;172.5;Spain;Iberica;South;;0.7;ES;ESP;34;E;E
9000104535;517.5;France;France International;West;;0.7;FR;FRA;33;F;F
9000141256;241.5;Romania;Eastern Europe;East;;0.7;RO;ROU;40;RO;RO
9000163412;57.5;France;France International;West;;0.7;FR;FRA;33;F;F
9000091594;161.0;Germany;Central Europe;East;;0.7;DE;DEU;49;D;D
9000149202;517.5;France;France International;West;;0.7;FR;FRA;33;F;F
9000136905;57.5;Spain;Iberica;South;;0.7;ES;ESP;34;E;E
9000059113;322.0;Netherlands;Netherlands;North;;0.7;NL;NLD;31;NL;NL
9000192203;517.5;France;France International;West;;0.7;FR;FRA;33;F;F
9000136710;241.5;Poland;Eastern Europe;East;;0.7;PL;POL;48;PL;PL
9000117241;345.0;Italy;South East Europe;South;;0.7;IT;ITA;39;I;I
9000031186;172.5;Spain;Iberica;South;;0.7;ES;ESP;34;E;E
9000134594;345.0;Italy;South East Europe;South;;0.7;IT;ITA;39;I;I
9000086817;57.5;Macedonia;Eastern Europe;East;;0.7;;;;;
9000217562;57.5;Romania;Eastern Europe;East;;0.7;RO;ROU;40;RO;RO
9000175724;241.5;Hungary;Eastern Europe;East;;;HU;HUN;36;H;H
9000082674;172.5;Spain;Iberica;South;;;ES;ESP;34;E;E
9000165054;345.0;Italy;South East Europe;South;;;IT;ITA;39;I;I
9000098909;161.0;Germany;Central Europe;East;;;DE;DEU;49;D;D
9000210053;57.5;Italy;South East Europe;South;;;IT;ITA;39;I;I
9000018715;57.5;Macedonia;Eastern Europe;East;;;;;;;
9000127541;172.5;Portugal;Iberica;South;;;PT;PRT;351;P;P
9000043811;57.5;Spain;Iberica;South;;;ES;ESP;34;E;E
9000112740;57.5;Macedonia;Eastern Europe;East;;;;;;;
9000100933;115.0;Belgium;BeLux;North;;;BE;BEL;32;B;B
9000210863;241.5;Romania;Eastern Europe;East;;;RO;ROU;40;RO;RO
9000007392;517.5;France;France International;West;;;FR;FRA;33;F;F
9000073015;57.5;Portugal;Iberica;South;;;PT;PRT;351;P;P
9000114024;57.5;Italy;South East Europe;South;;;IT;ITA;39;I;I
9000209680;517.5;France;France International;West;;;FR;FRA;33;F;F
9000205438;517.5;France;France International;West;;;FR;FRA;33;F;F
9000125197;517.5;France;France International;West;;;FR;FRA;33;F;F
9000140574;161.0;Austria;Central Europe;East;;;AT;AUT;43;A;A
9000042046;57.5;Greece;South East Europe;South;;;GR;GRC;30;GR;GR
9000120587;57.5;Netherlands;Netherlands;North;;;NL;NLD;31;NL;NL
9000136192;57.5;Ireland;Great Britain;North;;;IE;IRL;353;IRL;IRL
9000110025;57.5;France;France International;West;;;FR;FRA;33;F;F
9000090640;172.5;Portugal;Iberica;South;;;PT;PRT;351;P;P
9000008466;345.0;France;France International;West;;;FR;FRA;33;F;F
9000216862;172.5;Spain;Iberica;South;;;ES;ESP;34;E;E
9000018218;57.5;United Kingdom;Great Britain;North;;;GB;GBR;44;GB;GB
9000199267;115.0;Belgium;BeLux;North;;;BE;BEL;32;B;B
9000038093;57.5;Italy;South East Europe;South;;;IT;ITA;39;I;I
9000181564;161.0;Italy;South East Europe;South;;;IT;ITA;39;I;I
9000046694;241.5;Poland;Eastern Europe;East;;;PL;POL;48;PL;PL
9000090237;345.0;France;France International;West;;;FR;FRA;33;F;F
9000034682;57.5;Poland;Eastern Europe;East;;;PL;POL;48;PL;PL
9000009060;241.5;Croatia;Eastern Europe;East;;;HR;HRV;385;HR;HR
9000056556;57.5;United Kingdom;Great Britain;North;;;GB;GBR;44;GB;GB
9000194884;161.0;Germany;Central Europe;East;;;DE;DEU;49;D;D
9000003669;345.0;France;France International;West;;;FR;FRA;33;F;F
9000131403;241.5;Poland;Eastern Europe;East;;;PL;POL;48;PL;PL
9000176803;57.5;;;;;;;;;;
9000103769;345.0;France;France International;West;;;FR;FRA;33;F;F
9000026518;322.0;Netherlands;Netherlands;North;;;NL;NLD;31;NL;NL
9000078289;57.5;Poland;Eastern Europe;East;;;PL;POL;48;PL;PL
9000182977;161.0;Germany;Central Europe;East;;;DE;DEU;49;D;D
9000170036;161.0;Austria;Central Europe;East;;;AT;AUT;43;A;A
9000085326;115.0;Belgium;BeLux;North;;;BE;BEL;32;B;B
9000210142;517.5;France;France International;West;;;FR;FRA;33;F;F
9000169527;161.0;Germany;Central Europe;East;;;DE;DEU;49;D;D
9000111163;57.5;United Kingdom;Great Britain;North;;;GB;GBR;44;GB;GB
9000076922;517.5;France;France International;West;;;FR;FRA;33;F;F
9000068639;57.5;Romania;Eastern Europe;East;;;RO;ROU;40;RO;RO
9000110830;161.0;Austria;Central Europe;East;;;AT;AUT;43;A;A
9000099245;345.0;France;France International;West;;;FR;FRA;33;F;F
9000167206;57.5;United Kingdom;Great Britain;North;;;GB;GBR;44;GB;GB
9000164116;57.5;Italy;South East Europe;South;;;IT;ITA;39;I;I
9000004434;345.0;United Kingdom;Great Britain;North;;;GB;GBR;44;GB;GB
9000045592;57.5;Spain;Iberica;South;;;ES;ESP;34;E;E
9000188749;57.5;Germany;Central Europe;East;;;DE;DEU;49;D;D
9000039421;241.5;Poland;Eastern Europe;East;;;PL;POL;48;PL;PL
9000142756;161.0;Germany;Central Europe;East;;;DE;DEU;49;D;D
9000141189;172.5;Portugal;Iberica;South;;;PT;PRT;351;P;P
9000078867;57.5;France;France International;West;;;FR;FRA;33;F;F
9000134619;161.0;Germany;Central Europe;East;;;DE;DEU;49;D;D
9000042459;57.5;Germany;Central Europe;East;;;DE;DEU;49;D;D
9000075408;57.5;France;France International;West;;;FR;FRA;33;F;F
9000183453;57.5;Spain;Iberica;South;;;ES;ESP;34;E;E
9000203127;172.5;Spain;Iberica;South;;;ES;ESP;34;E;E
9000109902;161.0;Germany;Central Europe;East;;;DE;DEU;49;D;D
9000001715;241.5;Latvia;Eastern Europe;East;;;LV;LVA;371;LV;LV
9000101054;57.5;Netherlands;Netherlands;North;;;NL;NLD;31;NL;NL
9000036085;345.0;United Kingdom;Great Britain;North;;;GB;GBR;44;GB;GB
9000181679;517.5;France;France International;West;;;FR;FRA;33;F;F
9000133405;115.0;Belgium;BeLux;North;;;BE;BEL;32;B;B
9000213129;57.5;Netherlands;Netherlands;North;;;NL;NLD;31;NL;NL
9000113676;57.5;United Kingdom;Great Britain;North;;;GB;GBR;44;GB;GB
9000067508;161.0;Germany;Central Europe;East;;;DE;DEU;49;D;D
9000003338;161.0;Germany;Central Europe;East;;;DE;DEU;49;D;D
9000169087;345.0;France;France International;West;;;FR;FRA;33;F;F
9000156100;161.0;Sweden;Nordics;North;;;SE;SWE;46;S;S
9000156554;57.5;Germany;Central Europe;East;;;DE;DEU;49;D;D
9000057652;345.0;France;France International;West;;;FR;FRA;33;F;F
9000179431;115.0;Belgium;BeLux;North;;;BE;BEL;32;B;B
9000149200;115.0;Belgium;BeLux;North;;;BE;BEL;32;B;B
9000013450;241.5;Romania;Eastern Europe;East;;;RO;ROU;40;RO;RO
9000144073;57.5;Belgium;BeLux;North;;;BE;BEL;32;B;B
9000124454;57.5;Romania;Eastern Europe;East;;;RO;ROU;40;RO;RO
9000057052;345.0;France;France International;West;;;FR;FRA;33;F;F
9000156968;57.5;France;France International;West;;;FR;FRA;33;F;F
9000111186;517.5;France;France International;West;;;FR;FRA;33;F;F
9000161899;57.5;Belgium;BeLux;North;;;BE;BEL;32;B;B
9000191997;161.0;Germany;Central Europe;East;;;DE;DEU;49;D;D
9000078471;322.0;Netherlands;Netherlands;North;;;NL;NLD;31;NL;NL
9000010688;345.0;France;France International;West;;;FR;FRA;33;F;F
9000035019;345.0;France;France International;West;;;FR;FRA;33;F;F
9000054380;161.0;Netherlands;Netherlands;North;;;NL;NLD;31;NL;NL
9000090466;57.5;;;;;;;;;;
9000110239;161.0;Germany;Central Europe;East;;;DE;DEU;49;D;D
9000124322;57.5;Belgium;BeLux;North;;;BE;BEL;32;B;B
9000167020;115.0;Belgium;BeLux;North;;;BE;BEL;32;B;B
9000164380;517.5;France;France International;West;;;FR;FRA;33;F;F
9000170788;172.5;Spain;Iberica;South;;;ES;ESP;34;E;E
9000114132;57.5;Germany;Central Europe;East;;;DE;DEU;49;D;D
9000208193;161.0;Germany;Central Europe;East;;;DE;DEU;49;D;D
9000197411;57.5;Italy;South East Europe;South;;;IT;ITA;39;I;I
9000118888;172.5;Portugal;Iberica;South;;;PT;PRT;351;P;P
9000030185;57.5;Lithuania;Eastern Europe;East;;;LT;LTU;370;LT;LT
9000085107;57.5;;;;;;;;;;
9000051675;57.5;Netherlands;Netherlands;North;;;NL;NLD;31;NL;NL
9000152970;57.5;Bulgaria;Eastern Europe;East;;;BG;BGR;359;BG;BG
9000138346;241.5;Romania;Eastern Europe;East;;;RO;ROU;40;RO;RO
9000001710;161.0;Germany;Central Europe;East;;;DE;DEU;49;D;D
9000014636;241.5;Poland;Eastern Europe;East;;;PL;POL;48;PL;PL
9000202257;161.0;Netherlands;Netherlands;North;;;NL;NLD;31;NL;NL
9000216706;57.5;Poland;Eastern Europe;East;;;PL;POL;48;PL;PL
9000182045;57.5;Poland;Eastern Europe;East;;;PL;POL;48;PL;PL
9000137758;161.0;Germany;Central Europe;East;;;DE;DEU;49;D;D
9000214523;517.5;France;France International;West;;;FR;FRA;33;F;F
9000086075;517.5;France;France International;West;;;FR;FRA;33;F;F
9000155336;241.5;Poland;Eastern Europe;East;;;PL;POL;48;PL;PL
9000205908;345.0;France;France International;West;;;FR;FRA;33;F;F
9000106699;322.0;Netherlands;Netherlands;North;;;NL;NLD;31;NL;NL
9000020028;345.0;France;France International;West;;;FR;FRA;33;F;F
9000089761;161.0;Switzerland;Central Europe;East;;;CH;CHE;41;CH;CH
9000168386;241.5;Romania;Eastern Europe;East;;;RO;ROU;40;RO;RO
9000065513;517.5;France;France International;West;;;FR;FRA;33;F;F
9000153563;345.0;Italy;South East Europe;South;;;IT;ITA;39;I;I
9000110557;161.0;Germany;Central Europe;East;;;DE;DEU;49;D;D
9000203950;161.0;Germany;Central Europe;East;;;DE;DEU;49;D;D
9000052673;57.5;Netherlands;Netherlands;North;;;NL;NLD;31;NL;NL
9000135844;172.5;Spain;Iberica;South;;;ES;ESP;34;E;E
9000009322;57.5;Netherlands;Netherlands;North;;;NL;NLD;31;NL;NL
9000032297;57.5;Italy;South East Europe;South;;;IT;ITA;39;I;I
9000135583;57.5;Belgium;BeLux;North;;;BE;BEL;32;B;B
9000106349;241.5;Romania;Eastern Europe;East;;;RO;ROU;40;RO;RO
9000091084;322.0;Netherlands;Netherlands;North;;;NL;NLD;31;NL;NL
9000149259;517.5;France;France International;West;;;FR;FRA;33;F;F
9000197464;345.0;Italy;South East Europe;South;;;IT;ITA;39;I;I
9000156760;57.5;Poland;Eastern Europe;East;;;PL;POL;48;PL;PL
9000033958;345.0;United Kingdom;Great Britain;North;;;GB;GBR;44;GB;GB
9000143355;161.0;Germany;Central Europe;East;;;DE;DEU;49;D;D
9000177863;57.5;Spain;Iberica;South;;;ES;ESP;34;E;E
9000008956;161.0;Germany;Central Europe;East;;;DE;DEU;49;D;D
9000203325;345.0;France;France International;West;;;FR;FRA;33;F;F
9000137113;345.0;France;France International;West;;;FR;FRA;33;F;F
9000142532;517.5;France;France International;West;;;FR;FRA;33;F;F
9000114616;517.5;France;France International;West;;;FR;FRA;33;F;F
9000155253;241.5;Poland;Eastern Europe;East;;;PL;POL;48;PL;PL
9000022994;345.0;Italy;South East Europe;South;;;IT;ITA;39;I;I
9000198164;57.5;France;France International;West;;;FR;FRA;33;F;F
9000181578;57.5;Netherlands;Netherlands;North;;;NL;NLD;31;NL;NL
9000185324;322.0;Netherlands;Netherlands;North;;;NL;NLD;31;NL;NL
9000095431;57.5;Poland;Eastern Europe;East;;;PL;POL;48;PL;PL
9000057195;57.5;Poland;Eastern Europe;East;;;PL;POL;48;PL;PL
9000144341;57.5;Poland;Eastern Europe;East;;;PL;POL;48;PL;PL
9000213952;161.0;Germany;Central Europe;East;;;DE;DEU;49;D;D
9000094808;57.5;Belgium;BeLux;North;;;BE;BEL;32;B;B
9000194165;57.5;Germany;Central Europe;East;;;DE;DEU;49;D;D
9000117266;57.5;Poland;Eastern Europe;East;;;PL;POL;48;PL;PL
9000058052;161.0;Germany;Central Europe;East;;;DE;DEU;49;D;D
9000067224;161.0;Germany;Central Europe;East;;;DE;DEU;49;D;D
9000026424;161.0;Germany;Central Europe;East;;;DE;DEU;49;D;D
9000018738;57.5;Netherlands;Netherlands;North;;;NL;NLD;31;NL;NL
9000040677;57.5;Netherlands;Netherlands;North;;;NL;NLD;31;NL;NL
9000075448;115.0;Belgium;BeLux;North;;;BE;BEL;32;B;B
9000159727;57.5;Poland;Eastern Europe;East;;;PL;POL;48;PL;PL
9000009882;345.0;Belgium;BeLux;North;;;BE;BEL;32;B;B
9000182994;345.0;France;France International;West;;;FR;FRA;33;F;F
9000215574;57.5;Germany;Central Europe;East;;;DE;DEU;49;D;D
9000188049;57.5;Belgium;BeLux;North;;;BE;BEL;32;B;B
9000003033;345.0;;;;;;;;;;
9000137318;161.0;Germany;Central Europe;East;;;DE;DEU;49;D;D
9000086886;57.5;France;France International;West;;;FR;FRA;33;F;F
9000072483;322.0;Netherlands;Netherlands;North;;;NL;NLD;31;NL;NL
9000120221;241.5;Czech Republic;Eastern Europe;East;;;CZ;CZE;420;CZ;CZ
9000033153;57.5;Netherlands;Netherlands;North;;;NL;NLD;31;NL;NL
9000209605;345.0;France;France International;West;;;FR;FRA;33;F;F
9000213316;57.5;Spain;Iberica;South;;;ES;ESP;34;E;E
9000070172;161.0;Germany;Central Europe;East;;;DE;DEU;49;D;D
9000190666;161.0;Germany;Central Europe;East;;;DE;DEU;49;D;D
9000097694;345.0;France;France International;West;;;FR;FRA;33;F;F
9000060614;241.5;Poland;Eastern Europe;East;;;PL;POL;48;PL;PL
9000169807;161.0;Germany;Central Europe;East;;;DE;DEU;49;D;D
9000164168;161.0;Germany;Central Europe;East;;;DE;DEU;49;D;D
9000029859;345.0;Germany;Central Europe;East;;;DE;DEU;49;D;D
9000144839;57.5;France;France International;West;;;FR;FRA;33;F;F
9000198619;172.5;Spain;Iberica;South;;;ES;ESP;34;E;E
9000087437;172.5;Spain;Iberica;South;;;ES;ESP;34;E;E
9000123198;161.0;Netherlands;Netherlands;North;;;NL;NLD;31;NL;NL
9000176462;57.5;Spain;Iberica;South;;;ES;ESP;34;E;E
9000152416;57.5;Germany;Central Europe;East;;;DE;DEU;49;D;D
9000044312;161.0;Germany;Central Europe;East;;;DE;DEU;49;D;D
9000003280;345.0;France;France International;West;;;FR;FRA;33;F;F
9000005148;57.5;Spain;Iberica;South;;;ES;ESP;34;E;E
9000067872;241.5;Poland;Eastern Europe;East;;;PL;POL;48;PL;PL
9000084220;57.5;Portugal;Iberica;South;;;PT;PRT;351;P;P
9000066924;57.5;;;;;;;;;;
9000158948;345.0;Italy;South East Europe;South;;;IT;ITA;39;I;I
9000002411;57.5;Italy;South East Europe;South;;;IT;ITA;39;I;I
9000067742;57.5;Switzerland;Central Europe;East;;;CH;CHE;41;CH;CH
9000107810;57.5;;;;;;;;;;
9000001779;57.5;Austria;Central Europe;East;;;AT;AUT;43;A;A
9000088026;517.5;France;France International;West;;;FR;FRA;33;F;F
9000145153;172.5;Spain;Iberica;South;;;ES;ESP;34;E;E
9000031015;57.5;Finland;Nordics;North;;;FI;FIN;358;FIN;FIN
9000102991;172.5;Spain;Iberica;South;;;ES;ESP;34;E;E
9000156367;57.5;Poland;Eastern Europe;East;;;PL;POL;48;PL;PL
9000130143;57.5;Bulgaria;Eastern Europe;East;;;BG;BGR;359;BG;BG
9000105363;161.0;Germany;Central Europe;East;;;DE;DEU;49;D;D
9000212929;161.0;Germany;Central Europe;East;;;DE;DEU;49;D;D
9000208496;322.0;Netherlands;Netherlands;North;;;NL;NLD;31;NL;NL
9000007290;517.5;France;France International;West;;;FR;FRA;33;F;F
9000024191;517.5;France;France International;West;;;FR;FRA;33;F;F
9000117219;161.0;Germany;Central Europe;East;;;DE;DEU;49;D;D
9000079518;172.5;Portugal;Iberica;South;;;PT;PRT;351;P;P
9000038991;57.5;France;France International;West;;;FR;FRA;33;F;F
9000032881;57.5;Poland;Eastern Europe;East;;;PL;POL;48;PL;PL
9000085659;57.5;Belgium;BeLux;North;;;BE;BEL;32;B;B
9000000623;57.5;Spain;Iberica;South;;;ES;ESP;34;E;E
9000143691;161.0;Germany;Central Europe;East;;;DE;DEU;49;D;D
9000181942;517.5;France;France International;West;;;FR;FRA;33;F;F
9000069597;161.0;Germany;Central Europe;East;;;DE;DEU;49;D;D
9000155655;322.0;Netherlands;Netherlands;North;;;NL;NLD;31;NL;NL
